,Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,description
146,LOC408662,314.6754783,-3.535735882,1.124922665,-3.143092404,0.001671731,0.033098021,"WD repeat-containing protein 19, transcript variant X2"
48,LOC100577783,100.0280035,-3.51733113,1.04976349,-3.350593884,0.000806385,0.021625771,"protein Skeletor, isoforms B/C, transcript variant X5"
336,LOC413677,215.8212558,-3.504971674,1.096575588,-3.196288255,0.00139208,0.029455107,"rho guanine nucleotide exchange factor 10, transcript variant X3"
405,LOC552310,236.4468114,-3.503050283,1.071207632,-3.270187943,0.001074761,0.025917249,microspherule protein 1
372,LOC551671,150.8642119,-3.50072362,1.047564795,-3.341772877,0.000832451,0.021690877,probable oligoribonuclease
77,LOC102655710,154.4452291,-3.499607333,1.067690715,-3.277735101,0.001046435,0.02551227,"basic proline-rich protein, transcript variant X1"
255,LOC411586,319.3045082,-3.491857128,1.037922208,-3.364276342,0.000767447,0.020947659,"GAS2-like protein pickled eggs, transcript variant X1"
153,LOC408878,147.493422,-3.491298531,1.097700583,-3.180556322,0.001469926,0.030484663,"protein mesh, transcript variant X2"
429,LOC552738,549.3075145,-3.490151577,1.094542813,-3.188684385,0.001429218,0.029902085,2-hydroxyacyl-CoA lyase 1-like
250,LOC411466,324.8045064,-3.468617774,1.147607905,-3.022476368,0.002507157,0.043084147,"histone-lysine N-methyltransferase 2C, transcript variant X7"
520,LOC726248,146.4326906,-3.465934971,1.164120634,-2.977298803,0.002908004,0.047439868,protein artichoke
270,LOC411996,165.7510104,-3.465456927,1.060078053,-3.269058271,0.001079061,0.025950239,uncharacterized LOC411996
544,LOC726683,184.3461608,-3.461122517,1.137940568,-3.041567033,0.002353502,0.041408526,"myosin-VIIa, transcript variant X3"
412,LOC552488,202.9603855,-3.452277082,1.04849367,-3.292606509,0.000992633,0.024470199,"F-box only protein 28, transcript variant X2"
316,LOC413098,55.85895362,-3.447435545,1.150918166,-2.995378514,0.002741045,0.045684078,"glucose dehydrogenase [FAD, quinone]"
464,LOC724772,170.62287,-3.41852356,1.068435957,-3.1995587,0.001376382,0.029301743,leucine-rich repeat neuronal protein 1
199,LOC409908,557.2794842,-3.41219444,1.148565567,-2.970831217,0.00296995,0.048139292,"tyrosine-protein kinase CSK, transcript variant X1"
19,LOC100576508,53.15639907,-3.377563047,1.048948255,-3.219952015,0.001282121,0.028230321,"uronyl 2-sulfotransferase, transcript variant X1"
344,LOC550808,136.8372214,-3.352711454,0.992673438,-3.377456598,0.000731595,0.020509133,WD repeat-containing protein 75
547,LOC726750,713.7879589,-3.339779046,0.96022278,-3.478129362,0.000504926,0.015936851,"fibroin heavy chain, transcript variant X5"
40,LOC100577537,92.71961487,-3.338552861,1.12500156,-2.967598427,0.003001362,0.048464303,"uncharacterized LOC100577537, transcript variant X2"
300,LOC412675,124.9919166,-3.325575087,1.025701771,-3.242243682,0.001185926,0.027331882,"aspartate aminotransferase, mitochondrial"
543,LOC726666,151.6834238,-3.288881108,0.759536059,-4.330118454,1.49E-05,0.001551656,mediator of RNA polymerase II transcription subunit 28
50,LOC100578006,341.6765488,-3.287708494,1.037144358,-3.169962279,0.001524587,0.03130533,inorganic pyrophosphatase
399,LOC552151,469.5593767,-3.269842485,0.89573542,-3.650455719,0.000261775,0.010670309,dnaJ homolog subfamily C member 1
236,LOC410972,388.7728132,-3.263238339,1.019916302,-3.199515815,0.001376586,0.029301743,"nuclear pore complex protein Nup54, transcript variant X1"
125,LOC113219318,447.9630015,-3.258606292,1.030355842,-3.16260282,0.001563655,0.031812293,exosome component 10
135,LOC408420,116.7420467,-3.252692874,1.033537747,-3.147144729,0.001648733,0.032789415,"RING finger protein nhl-1, transcript variant X7"
388,LOC551983,693.4490452,-3.240179171,0.97777766,-3.313820006,0.000920307,0.023431054,thymidylate synthase
349,LOC551071,363.0401671,-3.235905746,1.097364624,-2.948797213,0.003190132,0.049969328,"bromodomain adjacent to zinc finger domain protein 2B, transcript variant X6"
391,LOC552028,142.4484237,-3.220582786,1.045917156,-3.079194911,0.002075608,0.038110237,"sodium-coupled neutral amino acid transporter 9 homolog, transcript variant X2"
335,LOC413660,351.8929753,-3.207516826,1.045513855,-3.067885528,0.002155792,0.03885694,ATP-dependent RNA helicase DDX54
411,LOC552459,262.3166023,-3.19989267,1.043009525,-3.067941945,0.002155385,0.03885694,"glycine-rich cell wall structural protein, transcript variant X1"
209,LOC410174,143.0062052,-3.194260374,1.078017739,-2.963087025,0.003045704,0.0488954,"cyclin-T, transcript variant X1"
222,LOC410580,575.9771974,-3.165213557,0.783436914,-4.040163923,5.34E-05,0.003693067,"synaptic functional regulator FMR1, transcript variant X4"
216,LOC410424,120.1324388,-3.159363326,1.024183963,-3.084761565,0.002037154,0.037638439,"pyruvate dehydrogenase (acetyl-transferring) kinase, mitochondrial"
394,LOC552062,431.4527691,-3.14922665,1.058751174,-2.974472878,0.002934924,0.047663775,"protein argonaute-2, transcript variant X3"
229,LOC410812,375.6494815,-3.132463483,0.91049796,-3.440384956,0.000580887,0.017545573,"ras-like protein 1, transcript variant X1"
195,LOC409829,864.4434019,-3.131576786,1.014671559,-3.086296011,0.00202667,0.03760173,"F-box/LRR-repeat protein 20, transcript variant X1"
310,LOC412923,449.1993872,-3.10303811,1.035497521,-2.996663967,0.002729514,0.045577735,"argininosuccinate synthase, transcript variant X2"
274,LOC412150,1974.47849,-3.076013244,1.031697099,-2.981508088,0.002868325,0.047160027,endoplasmin
225,LOC410706,240.1423141,-3.06655204,0.936868384,-3.273194071,0.001063394,0.025713224,"rho GTPase-activating protein 7, transcript variant X2"
278,LOC412232,549.0630016,-3.04708435,1.028890478,-2.961524492,0.003061201,0.048990295,dipeptidyl peptidase 3
152,LOC408867,1968.948089,-3.042950835,0.761219805,-3.997466715,6.40E-05,0.004148698,"alpha,alpha-trehalose-phosphate synthase [UDP-forming], transcript variant X2"
347,LOC551005,828.3716443,-3.009222074,0.964553681,-3.119807776,0.001809691,0.034741355,"hexokinase type 2, transcript variant X3"
309,LOC412885,497.8854694,-3.000422055,0.906616973,-3.30947042,0.000934726,0.023567888,"protein N-terminal asparagine amidohydrolase, transcript variant X4"
196,LOC409843,1272.375735,-2.974683321,0.882917541,-3.369151911,0.000753999,0.020766263,"myosin heavy chain, muscle, transcript variant X34"
247,LOC411351,130.8227074,-2.956578418,1.0018839,-2.951018994,0.003167274,0.049965024,"elongation factor G, mitochondrial"
333,LOC413578,278.8900824,-2.925556918,0.904565414,-3.234212666,0.001219786,0.027693897,U2 snRNP-associated SURP motif-containing protein
111,LOC113218664,517.3457525,-2.902895892,0.959354041,-3.025885926,0.002479058,0.042934764,"putative uncharacterized protein DDB_G0282499, transcript variant X1"
513,LOC725782,490.802456,-2.890206646,0.894104739,-3.232514626,0.001227059,0.027702725,"alpha-actinin, sarcomeric, transcript variant X3"
170,LOC409292,310.3508547,-2.873619598,0.955699102,-3.006824629,0.00263992,0.044671689,"probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial"
230,LOC410816,518.0830098,-2.850573348,0.962828322,-2.960624736,0.003070158,0.049044938,"zinc transporter 9, transcript variant X1"
539,LOC726584,229.5095435,-2.841531126,0.867614002,-3.275109804,0.001056209,0.02567981,syntaxin-1A
191,LOC409736,269.588157,-2.83824847,0.751798435,-3.775278503,0.000159829,0.007687427,"methylmalonate-semialdehyde dehydrogenase [acylating]-like protein, transcript variant X4"
130,LOC408298,578.1009536,-2.83764506,0.838304399,-3.384981713,0.00071183,0.020296084,"pumilio homolog 2, transcript variant X1"
359,LOC551356,2480.094993,-2.836489238,0.848594538,-3.342573057,0.000830055,0.021690877,"nesprin-1, transcript variant X5"
339,LOC413697,1865.093137,-2.800761254,0.928953789,-3.014962948,0.002570107,0.043741236,"PTS-dependent dihydroxyacetone kinase 1, dihydroxyacetone-binding subunit DhaK"
157,LOC408976,1276.941687,-2.79081794,0.928754846,-3.004902696,0.002656658,0.044698527,"protein kinase shaggy, transcript variant X22"
383,LOC551846,673.4741907,-2.782148134,0.864729886,-3.217360913,0.001293757,0.028264114,"membralin, transcript variant X3"
350,LOC551102,455.2684049,-2.764679123,0.810476136,-3.411178938,0.000646826,0.019209438,"S-adenosylmethionine synthase, transcript variant X2"
188,LOC409650,815.5113065,-2.740013072,0.76165893,-3.597427884,0.00032138,0.01215474,"solute carrier organic anion transporter family member 2A1, transcript variant X1"
5,GeneID_410815,1759.42999,-2.736748598,0.770644421,-3.551246882,0.000383411,0.013358991,troponin I
194,LOC409821,812.9576686,-2.720567401,0.899913694,-3.023142573,0.002501644,0.043084147,"twitchin, transcript variant X2"
245,LOC411250,1922.035905,-2.715736584,0.738795383,-3.675898155,0.000237014,0.010036242,DEAD-box ATP-dependent RNA helicase 20
238,LOC411048,222.3814984,-2.534358534,0.823745368,-3.076628571,0.00209356,0.038281003,"sestrin homolog, transcript variant X4"
449,LOC724385,382.8040886,-2.386528876,0.740561107,-3.222595478,0.001270348,0.028176896,"uncharacterized LOC724385, transcript variant X2"
466,LOC724811,1027.764209,-2.364557016,0.761177251,-3.1064473,0.001893501,0.035628829,"kynurenine--oxoglutarate transaminase 3-like, transcript variant X2"
156,LOC408953,3534.479383,-2.359862119,0.748861628,-3.151265909,0.001625644,0.032697616,"peroxidase, transcript variant X1"
7,GeneID_550932,2937.848863,-2.304583063,0.694624317,-3.317740263,0.000907488,0.023279048,arginine kinase
